Video Title,Game Name,Published At,View Count,Like Count,Comment Count,Duration (seconds),Type
Garip Arabalarla Takım Yarışı - Forza Horizon 4,Forza Horizon 4,2021-03-24T12:25:46Z,82414,3559,117,783,Video
5v5 Takım Yarışı 3 - Forza Horizon 4,Forza Horizon 4,2021-03-24T11:57:04Z,44286,1800,64,1063,Video
5v5 Takım Yarışı 2 - Forza Horizon 4,Forza Horizon 4,2021-03-24T11:55:10Z,34790,1506,53,770,Video
5v5 Takım Yarışı 1 - Forza Horizon 4,Forza Horizon 4,2021-03-24T11:52:54Z,51174,1977,47,1204,Video
4v4 Takım Yarışı 1 - Forza Horizon 4,Forza Horizon 4,2021-03-24T11:48:20Z,28388,1309,38,842,Video
3v3 Takım Yarışı 5 - Forza Horizon 4,Forza Horizon 4,2021-03-24T11:44:49Z,40461,1984,93,1185,Video
Arabaya zSuat ve Ütü Masası Çizmek - Forza Horizon 4,Forza Horizon 4,2021-03-24T11:41:20Z,57368,2734,190,1818,Video
Creaks - Bölüm 5,Creaks,2021-03-24T11:21:36Z,14177,577,90,3317,Video
Ekip İle Garip Bir Oyun - Heave Ho | Bölüm 2,Heave Ho,2021-03-21T11:47:32Z,78132,2752,148,1668,Video
Ekip İle Garip Bir Oyun - Heave Ho | Bölüm 1,Heave Ho,2021-03-21T11:46:46Z,155638,4918,250,2891,Video
3v3 Takım Yarışı 4 - Forza Horizon 4,Forza Horizon 4,2021-03-21T11:18:45Z,44904,2011,54,1526,Video
3v3 Takım Yarışı 3 - Forza Horizon 4,Forza Horizon 4,2021-03-21T11:17:51Z,44846,1744,55,1614,Video
Böceklerin Battle Royale'i - The Last Bug | Bölüm 2,The Last Bug,2021-03-21T11:04:25Z,76194,2500,68,2521,Video
Creaks - Bölüm 4,Creaks,2021-03-21T10:59:08Z,14634,500,38,3231,Video
Creaks - Bölüm 3,Creaks,2021-03-21T10:57:34Z,16038,496,45,4163,Video
3v3 Takım Yarışı 2 - Forza Horizon 4,Forza Horizon 4,2021-03-20T13:32:58Z,34296,1427,65,1221,Video
3v3 Takım Yarışı - Forza Horizon 4,Forza Horizon 4,2021-03-20T13:25:38Z,53219,2267,86,1716,Video
Böceklerin Battle Royale'i - The Last Bug İlk Bakış | Bölüm 1,The Last Bug,2021-03-20T11:56:04Z,99551,2999,114,2605,Video
İzleyiciler Mini Oyunlarda Kapışıyor - Kukoro İlk Bakış,Kukoro,2021-03-20T11:04:08Z,48635,1510,56,2665,Video
Müttefiğini İyi Seç - Worms W.M.D #12,Worms W.M.D,2021-03-20T10:24:19Z,55036,2197,108,2894,Video
Creaks - Bölüm 2,Creaks,2021-03-20T10:20:15Z,16485,619,66,2503,Video
İlk Bakış - Forza Horizon 4,Forza Horizon 4,2021-03-20T10:16:01Z,83531,2361,171,6298,Video
Visage - Korku Anları,Visage,2021-03-18T13:33:00Z,14670,938,97,210,Video
Creaks - Bölüm 1,Creaks,2021-03-17T16:20:01Z,56097,1771,160,5641,Video
Hedef 1430 -  Satranç | Bölüm 13,Satranç,2021-03-17T16:02:56Z,16337,467,9,2116,Video
"Tır, Biçer ve Otobüs Savaşları - Wreckfest | Bölüm 2",Wreckfest,2021-03-17T15:50:48Z,136514,4130,252,4312,Video
Kenji İle Samuray Yolculuğu - Ronin: Two Souls,Ronin: Two Souls,2021-03-15T16:50:04Z,37748,1612,166,4810,Video
Rakibi Önüne Katıp Kovalamak - PUBG (Özel Oyun) | #16,PUBG,2021-03-14T11:39:13Z,98934,5427,127,792,Video
Ekip İle Dövüş Turnuvası - Injustice 2,Injustice 2,2021-03-14T11:19:04Z,115350,3845,127,1573,Video
LeBlanc İle Gariban Avı  - League of Legends | Bölüm 2,League of Legends,2021-03-14T10:46:59Z,33508,1490,131,2279,Video
Blitzcrank İle Minyondan Çekme Tekniği - League of Legends | Bölüm 1,League of Legends,2021-03-14T10:45:38Z,57803,2833,263,1989,Video
Final | The Dark Pictures Anthology: Man of Medan - Bölüm 4,Man of Medan,2021-03-12T14:22:02Z,4406,181,22,3311,Video
Hayalet Gemi | The Dark Pictures Anthology: Man of Medan - Bölüm 3,Man of Medan,2021-03-12T14:20:39Z,2977,133,17,3560,Video
Baskın Var! | The Dark Pictures Anthology: Man of Medan - Bölüm 2,Man of Medan,2021-03-12T14:17:25Z,3675,201,24,2490,Video
Biraz Heyacan? | The Dark Pictures Anthology: Man of Medan - Bölüm 1,Man of Medan,2021-03-12T14:16:20Z,12751,437,31,4441,Video
Ekip İle Turnuva - Mortal Kombat,Mortal Kombat,2021-03-12T14:05:58Z,163140,4342,361,4986,Video
İzleyicilerimizin Köylerine Ziyaret 2 - Valheim | Bölüm 45,Valheim,2021-03-09T12:01:45Z,57861,1391,94,5558,Video
Rakiplerin Arabasında Takılmak - PUBG (Özel Oyun) | #15,PUBG,2021-03-08T13:53:47Z,79003,4119,168,1253,Video
Arabadan Atlayıp Rakibin Dikkkatini Dağıtmak - PUBG (Özel Oyun) | #14,PUBG,2021-03-08T13:52:17Z,85985,4093,209,1992,Video
İzleyicilerle Satranç Turnuvası -  Satranç | Bölüm 12,Satranç,2021-03-08T13:33:17Z,75257,2022,155,3718,Video
5. Boss Savaşı - Valheim | Bölüm 44,Valheim,2021-02-25T13:38:39Z,31227,1022,119,4199,Video
Yeni Ova Keşifleri - Valheim | Bölüm 43,Valheim,2021-02-25T13:32:44Z,12600,396,25,3546,Video
Gözcü Kulesi İnşaatı - Valheim | Bölüm 42,Valheim,2021-02-25T13:25:27Z,16623,513,57,5884,Video
Figment - Bölüm 8 (FİNAL),Figment,2021-02-25T13:06:01Z,5403,210,30,1360,Video
Figment - Bölüm 7,Figment,2021-02-25T13:04:53Z,2573,115,22,3719,Video
Figment - Bölüm 6,Figment,2021-02-25T13:03:43Z,2238,112,16,2687,Video
Figment - Bölüm 5,Figment,2021-02-25T13:01:23Z,3797,149,16,3156,Video
Lox ve Troll Savaşı - Valheim | Bölüm 41,Valheim,2021-02-24T13:07:14Z,21867,638,82,6249,Video
Ailemizin Yeni Üyesi - Valheim | Bölüm 40,Valheim,2021-02-24T12:53:46Z,17655,527,72,5429,Video
Yeni Tarım Merkezi - Valheim | Bölüm 39,Valheim,2021-02-24T12:45:46Z,12573,449,59,5379,Video
Goblinlere Çukur Tuzağı 2 - Valheim | Bölüm 38,Valheim,2021-02-24T12:42:40Z,18613,595,62,6029,Video
Goblinlere Çukur Tuzağı - Valheim | Bölüm 37,Valheim,2021-02-23T15:22:33Z,20502,739,75,3806,Video
Bahçemize 2 Yeni Köprü - Valheim | Bölüm 36,Valheim,2021-02-23T15:16:50Z,11966,524,94,3442,Video
4x4 Araba Farkı - PUBG (Özel Oyun) | #13,PUBG,2021-02-22T13:52:00Z,90364,5375,169,1229,Video
Arabada Anime Kavgası - PUBG (Özel Oyun) | #12,PUBG,2021-02-22T13:41:02Z,90460,5145,189,1231,Video
Figment - Bölüm 4,Figment,2021-02-22T13:26:56Z,3841,155,18,1650,Video
Figment - Bölüm 3,Figment,2021-02-22T13:25:16Z,3651,190,47,1979,Video
Figment - Bölüm 2,Figment,2021-02-22T13:23:53Z,5109,234,24,2559,Video
Figment - Bölüm 1,Figment,2021-02-22T13:22:17Z,20482,611,65,1071,Video
Bahçede İnşaat Var - Valheim | Bölüm 35,Valheim,2021-02-21T13:42:29Z,17655,615,75,5137,Video
Kurt Evcilleştirme Çalışmaları - Valheim | Bölüm 34,Valheim,2021-02-21T13:30:07Z,13465,497,34,4231,Video
Ovada Goblin Avı - Valheim | Bölüm 33,Valheim,2021-02-21T13:26:33Z,13007,491,32,3886,Video
Bahçe Düzenlemelerine 2 - Valheim | Bölüm 32,Valheim,2021-02-21T13:03:07Z,10990,465,65,3886,Video
Oda Dekorasyonları - Valheim | Bölüm 31,Valheim,2021-02-20T14:07:21Z,13227,529,53,3069,Video
4. Boss Savaşı - Valheim | Bölüm 30,Valheim,2021-02-20T14:01:26Z,17752,603,40,3752,Video
4. Boss Yolu - Valheim | Bölüm 29,Valheim,2021-02-20T13:54:18Z,13067,514,53,4116,Video
Eve Güncelleme - Valheim | Bölüm 28,Valheim,2021-02-20T13:47:32Z,11888,449,44,4190,Video
Bahçe Düzenlemeleri - Valheim | Bölüm 27,Valheim,2021-02-20T13:43:34Z,12903,569,71,4243,Video
Zübeyir ve Zekeriya - PES 2021 | Bölüm 17,PES 2021,2021-02-17T14:24:15Z,33270,1205,66,1726,Video
"İlyas, Bahtiyar ve Hyuga - PES 2021 | Bölüm 16",PES 2021,2021-02-17T14:19:45Z,37333,1352,69,1761,Video
Tarım Başlangıcı - Valheim | Bölüm 26,Valheim,2021-02-17T13:55:48Z,21947,679,81,5222,Video
3. Boss Deneme 3 - Valheim | Bölüm 25,Valheim,2021-02-17T13:54:07Z,20438,670,60,3828,Video
3. Boss Deneme 2 - Valheim | Bölüm 24,Valheim,2021-02-17T13:51:37Z,18056,555,47,4717,Video
Çevre Düzenlemeleri - Valheim | Bölüm 23,Valheim,2021-02-17T13:47:31Z,12460,534,64,4110,Video
3. Boss Deneme 1 - Valheim | Bölüm 22,Valheim,2021-02-16T13:31:29Z,24759,802,87,5146,Video
3. Boss'a Hazırlık - Valheim | Bölüm 21,Valheim,2021-02-16T13:26:33Z,15159,603,87,3723,Video
Demir Çağına Geçiyoruz - Valheim | Bölüm 20,Valheim,2021-02-16T13:20:10Z,18688,658,61,4159,Video
Bataklık Mağaraları - Valheim | Bölüm 19,Valheim,2021-02-16T13:18:10Z,19545,663,67,3249,Video
Birtakım Düzenlemeleri - Valheim | Bölüm 18,Valheim,2021-02-14T13:09:45Z,22783,821,147,3665,Video
İzleyicilerimizin Köylerine Ziyaret - Valheim | Bölüm 17,Valheim,2021-02-14T13:01:45Z,23033,782,43,2598,Video
İskele İnşaatı - Valheim | Bölüm 16,Valheim,2021-02-14T12:54:43Z,18500,724,64,4689,Video
İnsan İnsanın Kurdudur - Worms W.M.D #11,Worms W.M.D,2021-02-13T13:42:19Z,59544,2237,128,2988,Video
Sisli Topraklar - Valheim | Bölüm 15,Valheim,2021-02-13T13:39:39Z,20999,671,41,2891,Video
Dev Deniz Canlısı - Valheim | Bölüm 14,Valheim,2021-02-13T13:31:42Z,20419,764,81,3628,Video
Depo Düzenlemesine Devam - Valheim | Bölüm 13,Valheim,2021-02-13T13:18:34Z,15594,552,48,5034,Video
Depo Düzenlemesi - Valheim | Bölüm 12,Valheim,2021-02-13T13:15:47Z,16543,695,64,3901,Video
Hedef Bataklık - Valheim | Bölüm 11,Valheim,2021-02-12T13:23:43Z,29279,849,80,5624,Video
Bu Sal Nasıl Kullanılıyor? - Valheim | Bölüm 10,Valheim,2021-02-12T13:15:51Z,22666,754,60,4032,Video
Çatı Bitti - Valheim | Bölüm 9,Valheim,2021-02-12T12:59:47Z,17188,678,71,3455,Video
Çatı İnşaatına Devam - Valheim | Bölüm 8,Valheim,2021-02-12T12:57:07Z,16786,754,62,3514,Video
Troll ve İskelet Mağaraları - Valheim | Bölüm 7,Valheim,2021-02-11T13:30:05Z,25364,792,58,4461,Video
Atabey Deneme 2 - Valheim | Bölüm 6,Valheim,2021-02-11T13:14:58Z,24161,737,44,4394,Video
Ev İnşaatı: Çatı - Valheim | Bölüm 5,Valheim,2021-02-11T13:09:50Z,21388,620,51,3331,Video
Ev İnşaatına Devam - Valheim | Bölüm 4,Valheim,2021-02-11T13:05:09Z,20314,694,50,3936,Video
Yeni Bir Eve Başlangıç - Valheim | Bölüm 3,Valheim,2021-02-11T12:59:56Z,27229,993,63,3213,Video
İzleyicilerimizden Doğum Günü Kutlaması :) | Osman ve Hilmi,Doğum Günü Kutlaması ,2021-02-11T12:45:12Z,20519,1131,101,1127,Video
Mağara ve Atabey Denemesi - Valheim | Bölüm 2,Valheim,2021-02-10T15:46:40Z,48837,1402,119,5069,Video
Yeni Bir Dünya - Valheim | Bölüm 1,Valheim,2021-02-10T15:43:59Z,91166,2465,153,2729,Video
Müthiş Oyun Ne Hale Geldi - PUBG (Özel Oyun) | #11,PUBG,2021-02-09T13:34:07Z,104361,5312,242,1061,Video
Tank ve DBS Şovu - PUBG (Özel Oyun) | #10,PUBG,2021-02-09T13:30:57Z,122509,5838,223,2003,Video
Aç Kurt Aslana Saldırır - Worms W.M.D #10,Worms W.M.D,2021-02-09T13:12:49Z,59311,2222,101,2593,Video
Yanlış Havalandırma - Among Us! | Bölüm 5,Amongus,2021-02-09T13:04:04Z,202790,5657,234,3192,Video
Afşin Çıkmazı(!) - İzleyici Oyunları - Satranç | Bölüm 11,Satranç,2021-02-09T12:40:29Z,94108,2514,220,3796,Video
Sadece Araba Modu Müthiş 1.lik  - PUBG (Özel Oyun) | #9,PUBG,2021-02-07T13:35:41Z,120469,7512,233,1239,Video
Kurtlar Vadisi Satış - Worms W.M.D #9,Worms W.M.D,2021-02-07T13:15:39Z,64107,2721,140,2902,Video
Kahramanmaraş Açılışı(!)  -  Satranç | Bölüm 10,Satranç,2021-02-07T13:11:53Z,84647,2865,267,3197,Video
Valheim - İlk Bakış,Valheim,2021-02-06T19:14:28Z,83415,2732,259,5137,Video
Visage - Final #20,Visage,2021-02-03T14:12:56Z,8244,308,48,5349,Video
Visage -  Silver Mask Bölümü #19,Visage,2021-02-03T14:11:01Z,2770,126,14,3752,Video
Visage -  Silver Mask Bölümü Başlangıç #18,Visage,2021-02-03T14:09:35Z,3162,189,29,2265,Video
Visage -  Lucy Bölümü Final #17,Visage,2021-02-02T14:59:03Z,5199,268,71,3481,Video
Visage -  Lucy Bölümü Başlangıç #16,Visage,2021-02-02T14:58:09Z,3397,188,40,3658,Video
Visage -  Rakan Bölümü Final #15,Visage,2021-02-01T14:50:23Z,4263,207,62,2729,Video
Visage -  Rakan Bölümü #14,Visage,2021-02-01T14:49:03Z,2716,148,30,2999,Video
Visage -  Rakan Bölümü #13,Visage,2021-02-01T14:47:14Z,2709,150,37,2999,Video
Visage -  Rakan Bölümü #12,Visage,2021-02-01T14:46:05Z,2822,160,23,2201,Video
Visage -  Rakan Bölümü Başlangıcı #11,Visage,2021-02-01T14:45:16Z,5554,307,86,3153,Video
Satranç Ustasına Karşı Bir Oyun  -  Satranç | Bölüm 9,Satranç,2021-02-01T14:40:44Z,88542,2867,313,1930,Video
Twitch Drop Problemi Hakkında İmza Kampanyası,Suat,2021-01-31T15:55:16Z,70015,7426,633,134,Video
Çok Masumuz - Among Us! | Bölüm 4,Amongus,2021-01-30T14:47:44Z,124678,4337,256,2405,Video
Kelime Bilme Oyunu - Codenames #7,Codenames,2021-01-30T14:38:40Z,40170,1457,87,1646,Video
Kelime Bilme Oyunu - Codenames #6,Codenames,2021-01-30T14:37:39Z,47088,1493,121,2921,Video
Visage - Dolores Bölümü Final #10,Visage,2021-01-30T14:35:28Z,4379,229,15,2659,Video
Visage - Dolores Bölümü #9,Visage,2021-01-30T14:34:08Z,2627,151,7,2521,Video
Visage - Dolores Bölümü #8,Visage,2021-01-30T14:31:47Z,2593,142,9,2068,Video
Visage - Dolores Bölümü #7,Visage,2021-01-30T14:29:48Z,2944,151,29,2828,Video
Visage - Dolores Bölümü #6,Visage,2021-01-30T14:28:42Z,2785,156,10,1640,Video
Visage - Dolores Bölümü #5,Visage,2021-01-30T14:27:59Z,3885,212,16,2672,Video
Visage - Dolores Bölümü #4,Visage,2021-01-30T14:27:20Z,4809,209,29,2390,Video
Ekip İle 4 Kişilik Satranç - Satranç | Bölüm 8,Satranç,2021-01-29T17:47:03Z,340789,8220,402,2954,Video
1400 Elo Savaşları -  Satranç | Bölüm 7,Satranç,2021-01-29T17:40:11Z,84898,2232,262,3535,Video
Son Alanda Tank İle Gariban Avı - PUBG (Özel Oyun) | #8,PUBG,2021-01-29T17:34:48Z,145962,6332,246,1792,Video
Enfes Oyun Sonu Mücadelesi - PUBG (Özel Oyun),PUBG,2021-01-29T17:33:54Z,133280,6077,297,1897,Video
Kelime Bilme Oyunu - Codenames #5,Codenames,2021-01-29T17:10:13Z,42324,1430,91,2703,Video
Kelime Bilme Oyunu - Codenames #4,Codenames,2021-01-29T17:09:23Z,43973,1558,91,2615,Video
Visage - Dolores Bölümü #3,Visage,2021-01-27T14:29:02Z,6499,297,42,1112,Video
Visage - Dolores Bölümü #2,Visage,2021-01-27T14:28:04Z,7360,443,75,1330,Video
Visage - Dolores Bölümü #1,Visage,2021-01-27T14:26:03Z,22565,982,107,2116,Video
İzleyicilerimizden Doğum Günü Kutlaması :),Doğum Günü Kutlaması ,2021-01-27T13:35:26Z,80749,6500,750,844,Video
Kelime Bilme Oyunu - Codenames #3,Codenames,2021-01-22T14:15:32Z,71607,2550,131,2857,Video
Kelime Bilme Oyunu - Codenames #2,Codenames,2021-01-22T14:13:49Z,58821,2328,196,2144,Video
Kelime Bilme Oyunu - Codenames #1,Codenames,2021-01-22T14:12:27Z,110587,3707,308,3031,Video
Arabada Koşarak C4 Atmak - Kliplerle Twitch #2,PUBG,2021-01-22T13:45:19Z,161974,7443,299,606,Video
Türk Yapımı Hayatta Kalma Oyunu - Erzurum,Erzurum,2021-01-18T14:32:08Z,335880,10718,1148,4372,Video
Kurt Oyunu - Agrou #2,Agrou,2021-01-18T14:22:08Z,166227,3814,214,4926,Video
Sadece Araba ve Bomba - PUBG (Özel Oyun),PUBG,2021-01-18T14:17:21Z,114415,5260,212,1258,Video
Eski Günlerdeki Gibi - PUBG (Özel Oyun),PUBG,2021-01-18T14:13:36Z,122399,6242,422,1721,Video
Kurtlar Vadisi Pusu - Worms W.M.D #8,Worms W.M.D,2021-01-16T14:25:09Z,68343,3054,192,2658,Video
Pompalı İle Dereceli Oyun - PUBG,PUBG,2021-01-13T13:17:35Z,148792,7627,625,1839,Video
Sıddık Şov - PES 2021 | Bölüm 15,PES 2021,2021-01-08T14:25:23Z,47733,1607,119,2409,Video
Zübeyir Şov - PES 2021 | Bölüm 14,PES 2021,2021-01-08T14:14:24Z,38928,1429,96,2151,Video
zKasparov - Satranç | Bölüm 6,Satranç,2021-01-08T14:00:33Z,89696,3005,272,2456,Video
Wreckfest - Bölüm 1,Wreckfest,2021-01-08T13:43:47Z,122027,4629,175,1263,Video
Sadece Araba 3 - PUBG (Özel Oyun),PUBG,2021-01-08T13:24:58Z,139468,7794,316,1268,Video
Bob zSuat - Gartic Phone | Bölüm 4,Gartic Phone,2021-01-07T13:00:04Z,126872,4093,197,2044,Video
Bob zSuat - Gartic Phone | Bölüm 3,Gartic Phone,2021-01-07T12:56:45Z,103126,3821,180,1969,Video
Havalandırmada Mahsur Kalmak - Among Us! | Bölüm 3,Amongus,2021-01-07T12:54:18Z,275193,7901,248,2848,Video
Kameralara Yakalanmak - Among Us! | Bölüm 2,Amongus,2021-01-07T12:37:13Z,235405,7322,329,3018,Video
Abonelerle 5v5 - Valorant | Bölüm 2,Valorant,2021-01-05T14:13:38Z,79225,3133,299,2423,Video
What The Golf - Bölüm 2,What The Golf,2021-01-05T13:51:56Z,40334,1407,89,3388,Video
What The Golf - Bölüm 1,What The Golf,2021-01-04T13:16:01Z,58354,2492,166,2854,Video
Alba: A Wildlife Adventure - Final,Alba: A Wildlife Adventure,2020-12-31T14:06:59Z,33690,1209,181,4556,Video
Tower Unite Mini Golf - Bölüm 1,Tower Unite Mini Golf,2020-12-29T13:44:16Z,146304,3611,240,5838,Video
Bob zSuat - Gartic Phone | Bölüm 2,Gartic Phone,2020-12-29T13:20:53Z,241810,6427,419,4971,Video
Alba: A Wildlife Adventure - Bölüm 3,Alba: A Wildlife Adventure,2020-12-29T12:55:53Z,20734,739,90,3383,Video
Alba: A Wildlife Adventure - Bölüm 2,Alba: A Wildlife Adventure,2020-12-29T12:45:59Z,18367,680,50,2004,Video
Alba: A Wildlife Adventure - Bölüm 1,Alba: A Wildlife Adventure,2020-12-29T12:44:40Z,55380,2041,129,2544,Video
Bob zSuat - Gartic Phone | Bölüm 1,Gartic Phone,2020-12-28T15:42:09Z,225466,7927,553,4155,Video
Canlı Yayında Satranç Turnuvası - Satranç | Bölüm 5,Satranç,2020-12-28T15:27:17Z,97438,2720,307,3088,Video
Sadece Araba 2 - PUBG (Özel Oyun),PUBG,2020-12-28T15:23:21Z,82485,5691,313,1280,Video
zKasparov - Satranç | Bölüm 4,Satranç,2020-12-27T14:02:13Z,59506,2470,288,1811,Video
Superliminal - Bölüm 3,Superliminal,2020-12-26T13:18:53Z,13911,630,76,2067,Video
Superliminal - Bölüm 2,Superliminal,2020-12-26T13:17:41Z,6759,299,60,1537,Video
Superliminal - Bölüm 1,Superliminal,2020-12-26T13:16:26Z,32299,1303,107,4965,Video
Abonelerle 5v5 - Valorant | Bölüm 1,Valorant,2020-12-25T12:42:48Z,92206,3611,382,2723,Video
zKasparov - Satranç | Bölüm 3,Satranç,2020-12-25T12:36:58Z,96772,3332,370,3709,Video
Sadece Araba - PUBG (Özel Oyun),PUBG,2020-12-24T14:38:44Z,164686,10294,535,1279,Video
Sıddık Şov - PES 2021 | Bölüm 13,PES 2021,2020-12-24T14:19:50Z,36193,1534,111,1810,Video
Kurtlar Sofrası! - Worms W.M.D #7,Worms W.M.D,2020-12-21T13:38:46Z,59347,2546,170,2157,Video
Kurtlar Vadisi! - Worms W.M.D #6,Worms W.M.D,2020-12-21T13:35:58Z,55086,2284,115,2576,Video
Derbi! zSuat vs Veysel - Satranç | Bölüm 2,Satranç,2020-12-21T13:27:01Z,123730,5120,460,1127,Video
Mavra Gezegeni - Among Us! | Bölüm 1,Amongus,2020-12-18T15:57:35Z,277524,9528,485,3527,Video
Bob zSuat - Scribble It! | Bölüm 3,Scribble It!,2020-12-18T15:32:24Z,57055,1940,132,2333,Video
İlyas Şov 3  - PES 2021 | Bölüm 12,PES 2021,2020-12-17T14:03:13Z,40915,1652,117,1895,Video
Derbi! Suat-Osman vs Veysel-Melihcan | Bölüm 11,PES 2021,2020-12-17T13:59:13Z,20310,911,95,1463,Video
Kurtlar Sofrası! - Worms W.M.D #5,Worms W.M.D,2020-12-16T14:15:03Z,83777,2753,171,4895,Video
Derbi! Suat-Osman vs Veysel-Melihcan | Bölüm 10,PES 2021,2020-12-15T15:19:49Z,24624,1260,77,1489,Video
Derbi! Suat-Osman vs Veysel-Melihcan | Bölüm 9,PES 2021,2020-12-15T15:18:59Z,22108,1156,71,1444,Video
Kurtlar Sofrası! - Worms W.M.D #4,Worms W.M.D,2020-12-11T16:09:44Z,65224,3145,195,2556,Video
Zübeyir Şov 2  - PES 2021 | Bölüm 8,PES 2021,2020-12-09T12:45:03Z,58074,2352,188,2113,Video
Derbi! Suat-Osman vs Veysel-Melihcan | Bölüm 7,PES 2021,2020-12-09T12:44:02Z,27787,1293,66,1283,Video
Bob zSuat - Scribble It! | Bölüm 2,Scribble It!,2020-12-08T13:54:30Z,89387,2633,192,4715,Video
Bob zSuat - Scribble It! | Bölüm 1,Scribble It!,2020-12-08T13:53:36Z,95755,3342,126,2071,Video
3'e 3 Klan Maçı 2 - PES 2021 | Bölüm 6,PES 2021,2020-12-08T13:51:46Z,27017,816,85,3915,Video
3'e 3 Klan Maçı  - PES 2021 | Bölüm 5,PES 2021,2020-12-08T13:51:17Z,29880,936,51,3068,Video
Zübeyir Şov  - PES 2021 | Bölüm 4,PES 2021,2020-12-08T13:50:46Z,68562,2201,111,2239,Video
Kargoculuk ve Fizik - Radical Relocation | Bölüm 2,Radical Relocation,2020-12-07T17:15:41Z,52540,1631,94,4895,Video
Geldik Evde Yoktunuz - Radical Relocation | Bölüm 3,Radical Relocation,2020-12-07T13:10:24Z,76883,2284,153,4493,Video
İlyas Şov 2  - PES 2021 | Bölüm 3,PES 2021,2020-12-07T13:07:14Z,41574,1571,88,1909,Video
Hammet Şov  - PES 2021 | Bölüm 2,PES 2021,2020-12-07T13:06:44Z,54846,1786,54,1946,Video
İlyas Şov  - PES 2021 | Bölüm 1,PES 2021,2020-12-07T13:06:13Z,69417,2171,79,2485,Video
Entrikalar Oyunu - Project Winter #4,Project Winter,2020-12-02T14:30:06Z,65971,2589,92,1330,Video
3'e 3 Dövüşlü Futbol - Super Buckyball Tournament,Super Buckyball Tournament,2020-12-02T14:15:03Z,61432,2141,129,4054,Video
Hırsız Oyunu - Project Winter #3,Project Winter,2020-12-01T14:45:03Z,59787,2504,148,853,Video
Erken Ölüm - Project Winter #2,Project Winter,2020-12-01T14:30:03Z,55681,1981,59,1974,Video
Düşe Kalka | Apex Legends - Horizon,Apex Legends - Horizon,2020-12-01T14:15:01Z,14466,735,51,1052,Video
Art Arda Satışlar - Age of Empires 2 Battle Royale,Age of Empires 2 Battle Royale,2020-11-30T14:45:05Z,82870,2272,124,4239,Video
Hain Oyunu - Project Winter #1,Project Winter,2020-11-30T14:30:01Z,140699,4724,118,2094,Video
Kargolarınızı Özenle Taşıyoruz - Radical Relocation,Radical Relocation,2020-11-30T14:15:00Z,104198,4754,255,2850,Video
Worms W.M.D - Kurtlar Sofrası! #3,Worms W.M.D,2020-11-29T14:45:01Z,68700,2088,157,5455,Video
İlk Oyun İlk Win! | Apex Legends - Horizon,Horizon,2020-11-28T14:30:02Z,25969,1301,62,1083,Video
Pusucu Zombi? - Kliplerle Twitch #1,Kliplerle Twitch,2020-11-28T14:15:01Z,31492,1593,74,201,Video
8 Kişi Mini Game - Pummel Party | #1,Pummel Party,2020-11-23T14:30:01Z,125821,3893,133,2587,Video
Satranç - zKasparov | Bölüm 1,Satranç,2020-11-21T14:45:01Z,167629,6729,581,1096,Video
3. Final: Atlantis (Baba) - Assassin's Creed Odyssey 32. Bölüm,Assassin's Creed Odyssey,2020-11-21T14:30:04Z,5196,168,16,4894,Video
2. Final: Kültistler - Assassin's Creed Odyssey 31. Bölüm,Assassin's Creed Odyssey,2020-11-21T14:15:01Z,3063,87,5,5669,Video
Minotor Avı - Assassin's Creed Odyssey 30. Bölüm,Assassin's Creed Odyssey,2020-11-20T15:00:00Z,2505,73,5,5863,Video
Kültistlerde Sona Doğru - Assassin's Creed Odyssey 29. Bölüm,Assassin's Creed Odyssey,2020-11-20T14:45:00Z,1443,42,5,4130,Video
Artemis'in Kızları - Assassin's Creed Odyssey 28. Bölüm,Assassin's Creed Odyssey,2020-11-20T14:30:08Z,1571,54,7,5290,Video
1. Final: Aile - Assassin's Creed Odyssey 27. Bölüm,Assassin's Creed Odyssey,2020-11-19T14:45:01Z,2415,82,9,4244,Video
Yine Arenaya! - Assassin's Creed Odyssey 26. Bölüm,Assassin's Creed Odyssey,2020-11-19T14:30:07Z,1500,61,8,3888,Video
Doğru Seçim - Assassin's Creed Odyssey 25. Bölüm,Assassin's Creed Odyssey,2020-11-17T14:36:46Z,2103,72,9,3665,Video
Karaktersizliğe Kanıt - Assassin's Creed Odyssey 24. Bölüm,Assassin's Creed Odyssey,2020-11-17T14:35:22Z,1818,58,6,3771,Video
